"id","X1","X2","Y","a"
1,0.675020478587631,-1.14503471137501,1,-1
1,-1.14638208316791,0.362175480474126,0,-1
1,-1.02213200369151,0.050688027657309,0,-1
1,0.900069418155981,0.897861748160805,0,-1
1,-0.125897017590607,-0.728448931904484,1,-1
1,0.154475940301245,-0.153873841411882,0,-1
1,-0.461594744141501,-0.945702546791387,1,-1
1,0.661760757219131,0.468757348913,1,-1
1,0.381725969542101,1.74376231095566,0,-1
1,0.393076759385793,-0.717677251866977,0,-1
1,0.460171706596953,-0.384658280833002,0,-1
1,0.1883462507228,-0.868083620804647,0,-1
1,0.493044515864818,-0.747619287314852,0,-1
1,1.70676371474974,1.36473565859569,0,-1
1,-1.00265326818439,-0.670557017526006,0,-1
1,0.316257529052183,0.174149678391731,2,-1
1,-1.03098980946984,-0.650234433645964,0,-1
1,-0.285789405460037,-1.10358284388084,1,-1
1,-0.837918513573521,0.196146775516738,0,-1
1,0.419160414124972,-0.965247840125141,0,-1
1,-1.13736969599935,0.155591006211761,0,-1
1,-1.11529181742517,1.00387477840656,0,-1
1,-0.550617863688807,-0.541347604296276,0,-1
1,0.730908982481389,2.0983108174379,0,-1
1,-1.77830278761328,-0.3882541249491,0,-1
1,-0.369650294767515,-1.43142495163467,0,-1
1,-0.165825420980112,-1.12545921237737,2,-1
1,0.0875727791548946,0.142905320326941,1,-1
1,1.64921519602903,0.296781781688441,1,-1
1,-1.21727765061772,-0.207571770221173,0,-1
1,-0.251542449232347,-0.611877453613413,0,-1
1,0.763389012277489,0.741707745366752,3,-1
1,0.744514206788651,0.702644240075517,1,-1
1,0.337420248445841,0.125799638757424,0,-1
1,-0.599688303527607,-0.556517004486923,0,-1
1,0.122890764033854,-0.690382657529823,0,-1
1,1.09564341496102,-1.20481687985785,0,-1
1,-0.0339028560166803,-1.92843924785959,0,-1
1,1.071958183184,0.299572776548708,1,-1
1,-0.0958428501327363,0.288448821103602,0,-1
1,-0.19146956657426,1.13001354100029,0,-1
1,1.46502435527925,0.947713286773073,0,-1
1,0.555673277417283,0.0999200043377386,0,-1
1,-0.517776678133408,-0.840181324688131,0,-1
1,0.308458811601752,1.35630015129207,1,-1
1,-0.419705477765322,0.53450892847873,0,-1
1,-0.810879678400292,2.20788132596747,0,-1
1,-0.128643472289199,-0.377154838601821,0,-1
1,0.659021316929999,-0.0140089613926695,0,-1
1,-0.253259918916814,0.283963380174562,0,-1
1,0.127137534897525,-1.14211452843442,0,-1
1,0.905563854939443,0.0466466624088647,0,-1
1,1.15377228351335,0.258315909148059,2,-1
1,-0.820736387391332,0.209530205169989,1,-1
1,-0.0873927853365625,-0.26640944526487,0,-1
1,-0.960080388943009,-0.102625361748399,0,-1
1,1.65202913678804,1.96873092556251,0,-1
1,0.395820817378484,0.272872324950471,0,-1
1,0.646892085629312,0.253240677544869,1,-1
1,1.3211775078867,1.60166167230865,4,-1
1,0.242130712233107,-1.33064916478931,0,-1
1,1.4365553631926,1.86331225989387,0,-1
1,0.0247369907766659,-0.311673907878721,0,-1
1,1.40087556369303,0.624287752134144,0,-1
1,-0.609857618192792,0.447483705983568,5,-1
1,-1.14240727950623,-0.600619760206208,0,-1
1,0.974193122629129,0.435068831058252,0,-1
1,1.8750807088091,2.26151484305384,1,-1
1,0.912340568881809,-0.526849570747328,0,-1
1,-1.57095671087442,-1.43607118331052,0,-1
1,-1.16663811248668,-0.35615856492237,0,-1
1,-1.44352887250893,-0.20401798466667,0,-1
1,0.618403848865765,0.741741768129926,0,-1
1,0.630029178077254,-1.05049708392808,0,-1
1,0.408648357882745,0.32771490354707,0,-1
1,1.25361537607019,0.0894679026183838,2,-1
1,-0.357397528211472,0.259000911683943,0,-1
1,-0.803094786080421,-1.20444268715501,0,-1
1,-0.610172974237397,-0.264219697112436,1,-1
2,-0.559013841448858,0.417977675984197,1,-1
2,0.0433437725281767,-1.12062036718285,0,-1
2,-1.33541346946585,-0.252401955123083,0,-1
2,1.71519215640672,1.47739186797265,1,-1
2,0.696527586402097,-1.01568511018006,0,-1
2,0.328224272586878,-0.168764176019881,0,-1
2,0.690916044100799,0.00326790659140409,2,-1
2,0.731102449979935,0.942812081336055,0,-1
2,2.1370140805366,-0.572386311886212,0,-1
2,1.72999882767863,-0.343524267438737,0,-1
2,-2.27030080109636,-0.950927882464559,0,-1
2,0.415268966348517,1.17942562464388,0,-1
2,-1.19258575097081,-1.57778002239622,0,-1
2,0.326262599109537,0.292712349465099,4,-1
2,-0.248117009399589,-1.44254822416464,0,-1
2,-1.50551351157677,-0.669346530914721,0,-1
2,-1.49983809740052,-1.82498270677793,0,-1
2,-0.358294699658711,-0.773887520421612,0,-1
2,1.33400097808371,-1.21154127158164,2,-1
2,1.21364576781754,-0.996188822219668,0,-1
2,-1.00098279684694,0.279321994899668,0,-1
2,-0.731648955451973,-1.64662789864662,0,-1
2,-0.37640678937198,-0.627937422362847,0,-1
2,1.10029440070468,2.04461474020741,0,-1
2,-0.227484320221363,0.717158559299366,2,-1
2,-1.06200831676699,1.22125363879535,0,-1
2,0.36847711815567,1.98420490047586,1,-1
2,-0.287527148317137,0.237714245482435,0,-1
2,0.783683283664914,1.17699911678544,5,-1
2,-0.1695541284629,0.505687546745875,0,-1
2,0.504044460763378,1.19478681137231,0,-1
2,-1.22532961503485,-0.0215876977102722,0,-1
2,0.241897300706552,1.98797816200488,4,-1
2,-1.54027646837893,0.15787668363627,0,-1
2,-0.181713076059856,-1.5026547195745,0,-1
2,-0.764528542893792,0.731105673343521,2,-1
2,0.0750795773458464,-0.762964182841022,0,-1
2,-0.925214790969401,0.993188649788344,0,-1
2,-0.576765243016005,-0.101445870790629,0,-1
2,-0.465473659199623,1.4151705900217,0,-1
2,2.28836903643773,-1.97400166302178,0,-1
2,0.485419368655226,0.0114870047505939,1,-1
2,-0.787181030348645,0.290833332503449,0,-1
2,-0.168891169105949,-0.290393380293379,0,-1
2,0.0813186686919964,-0.112619230022057,0,-1
2,-0.637425358430901,-0.358819167755813,0,-1
2,-0.263952929702726,2.12406934060596,0,-1
2,0.134918166105437,0.333048971922538,0,-1
2,2.20280718274128,-1.16833849654468,1,-1
2,-0.398009046811994,-1.40397121590894,0,-1
2,2.04629975639993,-0.230459942000019,0,-1
2,-0.375577389593606,1.66675032935758,0,-1
3,0.852685200634811,0.782724436753911,0,-1
3,-0.480960977819292,-0.708998199045108,0,-1
3,-0.471422005838599,0.181867336912707,0,-1
3,1.07853682695885,0.090418252971381,0,-1
3,-0.783424787854028,0.407422185240944,0,-1
3,1.30279275450131,-0.0351671859039818,0,-1
3,0.0958058403230988,-1.01025880965515,0,-1
3,0.586871720369711,-0.724043710618903,0,-1
3,-1.50047716945658,1.38590522135086,0,-1
3,-2.49764377239552,-1.92433192968625,0,-1
3,0.114265094262299,1.32393937345923,0,-1
3,-0.636142288300074,0.884949623456023,0,-1
3,0.216278169266956,1.04869327909208,0,-1
3,1.2935412684468,-1.42469199454038,0,-1
3,-0.541304459761092,-1.87615066482873,0,-1
3,-0.858957615183001,-0.28494694599342,0,-1
3,0.00581165804361007,1.29251930541387,0,-1
3,-0.621241043363448,-0.179057460448672,0,-1
3,0.892465953232302,0.831685655707742,2,-1
3,-0.8392991627103,-0.472387171027376,0,-1
3,1.58548871896562,-0.916131721344702,1,-1
3,1.66681352432234,0.760468910929886,0,-1
3,0.149405452195428,-0.0437881879496455,0,-1
3,0.694656762962437,0.236799607424685,2,-1
3,-0.713370773369244,-0.768005115411599,1,-1
3,-0.934123854727661,1.7606145409799,3,-1
3,1.50180017594385,-0.265831237604654,0,-1
3,-0.679536704435085,1.17128119786746,0,-1
3,0.108083109431558,0.656800838895853,0,-1
3,0.437824339139143,1.44322128442851,0,-1
3,-0.276767482044748,-0.505525982952267,0,-1
3,-0.89389739449704,0.358383793791441,0,-1
3,-0.377636283496299,-0.619787917583616,0,-1
3,-0.0886475204987341,-0.522022274278832,0,-1
3,-0.94278828847082,0.641813724241741,0,-1
3,-0.104992460938892,-0.509527660305356,0,-1
3,-0.0592682862258994,-0.768426411512807,1,-1
3,1.9925381030146,0.717213967915779,0,-1
3,-0.460425207091977,0.158334639782733,0,-1
3,0.678035921590183,-0.0622495237348997,0,-1
3,-1.61048665013413,-1.20238347139983,0,-1
3,0.171979109905665,-0.407338776016438,0,-1
3,-0.867740568796039,0.488279046209045,0,-1
3,2.18780770672627,0.491065972499329,0,-1
3,-1.64370461023661,-0.438232985606042,0,-1
3,0.611910542548511,-1.45663400781443,0,-1
3,-2.6116436738316,1.23702662265427,0,-1
3,-1.07668553969988,-0.782124208379738,0,-1
3,1.14276126992871,1.7890858449567,1,-1
3,-0.323004991811302,-1.00225128693623,4,-1
4,-0.580982427989279,-0.552977688708456,1,-1
4,-1.21549037879239,-0.92489387375722,0,-1
4,-1.20462178513326,-0.351978843963551,0,-1
4,1.91137091587162,-0.990862806878269,0,-1
4,-1.08207218758307,0.11934301324888,0,-1
4,-1.00508561566791,0.245550416618654,0,-1
4,-1.19381078061519,2.39849049737659,0,-1
