"id","X1","X2","Y","a"
1,-0.077064288668647,0.323209198565079,0,-1
1,0.507596175429838,-0.266738056782613,0,-1
1,2.67103830465611,0.418210664797179,0,-1
1,-1.23182913104653,-2.8178581478145,0,-1
1,0.0306051841341184,-0.528110871289593,0,-1
1,0.722591269433013,-2.43106448056124,0,-1
1,0.890576672055929,0.190760983803862,0,-1
1,-0.497303417189963,-0.863006587304152,1,-1
1,0.473753676620494,-1.3303793883018,0,-1
1,0.50382576983614,0.511575633905683,1,-1
1,-1.33155564216875,0.312493828692872,0,-1
1,-0.43036698044955,-0.0389448186510089,0,-1
1,0.25011051585692,-0.122620682586536,0,-1
1,1.71739322340023,-0.749630294221841,0,-1
1,0.286496835747227,-0.560877991213182,0,-1
1,1.19815940526982,1.26251854738696,3,-1
1,-0.426680659578112,-0.520308893091665,0,-1
1,0.268506409881781,0.0257258303158099,0,-1
1,-0.586562267475399,1.85208560134867,1,-1
1,-0.276930312118169,-0.466688699008428,1,-1
1,1.05332404410349,0.106603423607797,2,-1
1,0.622524634586321,-0.0884244917161381,0,-1
1,-1.68920381282717,-0.590917939509544,0,-1
1,0.870392078681232,-0.340398022650698,0,-1
1,0.992947448256393,0.920237797958037,0,-1
1,-0.807052855081731,-1.65463518953945,0,-1
1,-0.229129360839098,-1.01691340498079,0,-1
1,1.39233831541734,1.31758722428255,0,-1
1,-0.387141899950573,-1.04873492669294,2,-1
1,0.908067726350236,1.37305125405037,0,-1
1,-0.269474645054927,-0.869021593874831,1,-1
1,-0.157564607122933,0.529583914108248,1,-1
1,-0.725884091359856,-0.670322428978452,0,-1
1,-0.730521996773098,0.348350828237471,0,-1
1,1.77894168999618,0.936981500355882,1,-1
1,-0.145516165874214,-0.222769980549416,1,-1
1,1.3887301444106,0.187374171956331,0,-1
1,1.17374538319792,-0.840041378556475,0,-1
1,1.18770649690215,-0.239380668651087,0,-1
1,0.236849643664017,1.33969328118749,0,-1
1,-0.569654920608949,-0.406514809701494,0,-1
1,-0.00415046589887917,-0.727687668959402,0,-1
1,0.518078964950664,1.21018815133236,0,-1
1,-0.623132046276348,0.661090859897565,0,-1
1,-0.183943141668325,-1.67379462779611,0,-1
1,-1.1563785348668,0.305702110830698,1,-1
1,0.411948059188298,0.923591747799159,0,-1
1,0.368966534506105,0.644272851746517,2,-1
1,-0.536760181915891,-0.811495090457335,0,-1
1,-0.445486210017458,-0.10348598255397,0,-1
1,-0.604937193050008,0.319408911322317,0,-1
1,-0.353248005963757,-1.24632567755133,0,-1
1,0.050310347979894,0.160625931928107,1,-1
1,-1.11956081499968,-0.63139672165537,0,-1
1,-1.32800953677697,-0.781803950657012,0,-1
1,1.37829477906021,-0.485612597158964,0,-1
1,0.349377197579425,0.0916251723075402,1,-1
1,1.28658498784773,0.613828390431618,1,-1
1,-1.98773725832948,0.0752235215471139,1,-1
1,0.83424260686485,0.00187124229226953,0,-1
1,-0.879043324845386,0.978830730112629,2,-1
1,-0.817380049527301,0.203164268071302,0,-1
1,0.472137432031716,1.9926863067699,0,-1
1,1.20931607536506,-0.175970799689296,0,-1
1,0.923747811357444,-2.31085760346544,2,-1
1,0.752543199924707,-0.22224743548237,0,-1
1,-0.0841553640333213,-1.76116887540837,0,-1
1,-1.0229977319012,0.51648911041878,0,-1
1,1.94333032151264,0.402443783971681,0,-1
1,1.02724201144176,1.42508765499584,0,-1
1,1.04453091171724,0.917987579109462,2,-1
1,-1.10409244259171,-2.3501494271788,0,-1
1,-0.130830082389277,-0.0968177908098492,0,-1
1,-0.576040570047142,-1.76040862340789,0,-1
1,0.670926665726785,-2.19648682067228,0,-1
1,-0.615532681539306,-0.730944904806386,1,-1
1,0.125919965093916,0.249645287602649,0,-1
1,0.326360876735465,-0.253784956834232,2,-1
1,0.670456984327382,0.333914372504384,0,-1
1,0.0733747701936674,-1.00574401693482,0,-1
1,-1.81913417065582,-0.245918361950001,0,-1
1,0.634475206791378,-1.57614208389594,0,-1
1,1.29983997580558,-0.668176275679746,0,-1
1,-0.74001114473509,-0.787655252440165,2,-1
1,-0.762177410194181,-0.0201904327049187,1,-1
1,0.683544967618201,1.13190467750969,0,-1
1,1.46996413272675,0.252565122890814,0,-1
1,-0.301821062018089,-0.18959497741353,0,-1
2,0.152423310657246,2.41715700734475,1,-1
2,-2.19526533527028,-1.02151505296484,0,-1
2,-1.35612981360335,0.151018673321668,0,-1
2,0.0530699808070949,0.898725306958355,1,-1
2,-2.20577615285222,0.478974795270963,0,-1
2,-0.606517834533979,0.269556952333748,0,-1
2,0.528839394331311,-1.36988222817437,0,-1
2,-1.23425911996437,0.910372041320772,0,-1
2,0.167310800750539,-1.91722378933568,1,-1
2,-1.53542596598831,0.5075194655008,0,-1
2,-0.213957421019831,0.120273056913533,0,-1
2,0.0734966818947956,1.53306917830378,0,-1
2,0.517048588368641,1.12802763164411,0,-1
2,0.972300781887063,-0.0639726497606749,0,-1
2,1.49423432748634,-0.238556454509494,2,-1
2,0.981552700645554,0.568335528224079,0,-1
2,-0.122978772138146,0.479535202580555,0,-1
2,0.0494463982111515,-0.7658740334049,1,-1
2,0.205064283941117,0.404890388913228,0,-1
2,0.470672163711802,0.93743042585616,1,-1
2,0.366044612723416,-1.01591363322769,0,-1
2,0.133839433196733,0.561078885560928,0,-1
2,-0.323854474595138,-0.553923508684193,0,-1
2,1.78233930484025,2.56081745213316,1,-1
2,1.4224459087282,-0.749163216172333,0,-1
2,0.602230854149211,-1.00644678588888,0,-1
2,-1.80060120186603,-0.909531453089255,0,-1
2,0.501968338097672,0.853134566672386,0,-1
2,0.782267901815268,-1.21281918617535,1,-1
2,-0.686480981395531,-0.0906133454164618,0,-1
2,0.460230531408754,-0.290818437376208,0,-1
2,-0.103857625884426,0.504914238731367,1,-1
2,2.78387325428465,0.251011411891971,2,-1
2,0.171161401531838,0.411993783548071,0,-1
2,0.636351058372268,0.193476068419711,0,-1
2,-1.06686521267362,0.538745855287935,0,-1
2,0.101609759716725,-0.744508332972736,0,-1
2,-1.27237843894348,0.621584863115447,1,-1
2,1.47121784257511,2.02811386991656,1,-1
2,-0.428469391430762,1.35405385300761,0,-1
2,-1.10145274432362,0.19797911136214,0,-1
2,0.301245256722739,-0.73549553849222,0,-1
2,1.66304951215085,-0.486725654973534,1,-1
2,-0.518075577930594,1.28336611609729,0,-1
2,0.11323657743319,-1.28788708078656,0,-1
2,-0.493232629053957,1.08480861615286,0,-1
2,0.175454193176738,1.57076708800254,0,-1
2,0.77882044927201,1.6372549023008,3,-1
2,-0.177432881661708,1.0091008046894,1,-1
2,-2.14887168712484,-0.906081461208537,0,-1
2,-0.190378526299793,0.701737646918995,0,-1
2,-0.537114916108025,1.01783813635495,1,-1
2,-0.626034348666748,0.267006993308294,0,-1
2,0.609072318092933,-1.29129941661646,0,-1
2,-0.355270710502128,0.528315961335048,0,-1
2,-1.53072415308861,-0.182959869135288,0,-1
2,1.73986702259321,0.707927717776941,1,-1
2,-0.101607843625499,-1.77862130358453,1,-1
2,0.908184678151581,0.0917931680000791,0,-1
2,0.423525181947536,-0.839334475170378,0,-1
2,-0.508320003069917,1.54632335563492,2,-1
2,-0.251311961978303,0.468228001064955,2,-1
2,-0.560097457343328,0.749560342273579,1,-1
2,-0.141944240488691,1.07587668349853,1,-1
2,0.177423699196341,1.02438623588939,0,-1
2,0.0718530643784278,0.109303785953158,0,-1
2,0.993913694198048,-0.795989922403203,0,-1
2,-0.798080377825011,-0.290405082941188,0,-1
2,0.390559768229879,1.80021848663211,0,-1
